web_id|media_type|total_unique_visitors_(000)|%_reach|%_composition_unique_visitors|composition_index_uv|composition_index_pv|average_daily_visitors_(000)|total_minutes_(mm)|average_minutes_per_usage_day|total_pages_viewed_(mm)|average_pages_per_usage_day|average_minutes_per_page|average_usage_days_per_visitor|average_minutes_per_visitor|average_pages_per_visitor|%_composition_pages|%_composition_minutes|total_visits_(000)|average_minutes_per_visit|average_visits_per_visitor|average_visits_per_usage_day|average_pages_per_visit|source_system
6692739|IZVESTIA.RU|433.332761768|0.173015148398838|18.7918731813494|135.786149117879|108.011032089571|22.0444112640645|0.834980395827|1.22184490008122|0.963510477429|1.40992575263452|0.86660230001342|1.57702534744389|1.92688037807314|2.22348864991853|16.8211205761398|15.8265342258946|720.136|1.15947598207422|1.66185449967328|1.05379060797398|1.33795627135569|keymeasure
17247899|ILGAZZETTINO.IT|431.744329584|0.172380941031468|57.1371969385527|412.861446477621|391.39002165909|67.2264227254839|8.444693960253|4.05211926419436|14.465730649345|6.94126585412711|0.583772376588207|4.82697504446213|19.5594785654504|33.5053170548487|60.9532065314023|50.9388439252121|2883.001|2.92913320538321|6.67756540723503|1.38338511090834|5.01759473872711|keymeasure
2866601|BZ-BERLIN.DE*|431.291356367|0.172200084112087|32.3747796488705|233.933393155452|243.332019501323|32.7472468816774|0.738795254994|0.727759041421613|1.705921409113|1.68043814716537|0.433076958321391|2.35377926857445|1.71298414421581|3.95538047291951|37.8953627317721|25.8007616959113|1086.292|0.680107425069871|2.51869643099371|1.07006483769361|1.57040778088488|keymeasure
6692729|VEDOMOSTI.RU|426.155510252|0.170149514074145|19.140906210984|138.308188860892|84.2600379064899|22.0202870504194|1.235424033081|1.80980329968697|1.15277425624|1.68872759220523|1.07169641097866|1.6018305105555|2.89899814354261|2.70505538121125|13.1222545508111|13.7389690466526|732.591|1.6863762086635|1.71906964095523|1.07319072125744|1.5735577644825|keymeasure
6602967|DNI.RU|425.280962256|0.169800336572097|22.6461921176532|163.636652406303|261.639640670294|27.8814802589355|7.055959699417|8.1635408555489|7.157476071347|8.28099235542441|0.985816736106685|2.03236440079985|16.5912898192928|16.8299940664603|40.7465039271472|53.3547504269056|1029.586|6.85320089765886|2.42095483075077|1.1912011594958|6.95180011319793|keymeasure
9610881|ABENDZEITUNG-MUENCHEN.DE|425.052227764|0.169709010608383|43.4754209501931|314.144307761957|177.047242157366|34.3118412885484|1.398896374759|1.3151637397966|3.792255066716|3.56526505164764|0.368882459156528|2.50243854864719|3.29111644025003|8.92185670138766|27.5724891280772|27.9314634457691|1320.322|1.05951152427893|3.10625827547262|1.24129252930181|2.87221985751657|keymeasure
14201439|WN.DE|422.804818153|0.168811695792458|64.3526280223742|464.998643852387|561.807312401948|32.3432262581613|0.880736900261|0.87841786479745|7.0790545986|7.06041500412213|0.124414480492237|2.37140158048099|2.0830815129034|16.7430792996269|87.4931787952307|71.0981042675759|1336.437|0.659018644545908|3.16088403589664|1.33291807761026|5.29696094810305|keymeasure
6442364|BHASKAR.COM*|418.425845142|0.167063319643279|6.82685901456648|49.3294567929867|47.8924216986678|45.256041026871|9.418663327599|6.71353132937519|15.160570127853|10.8063064772989|0.621260496681126|3.35289344126649|22.5097551619992|36.2323941120511|7.45853626700428|8.4037644338796|1906.748|4.93964767635734|4.55695560429092|1.35911137174989|7.95100880024681|keymeasure
7936335|BAOMOI.COM|415.804327758|0.166016636218347|10.2074777210785|73.7571011987993|83.7757572093845|50.5170477352258|3.455714640812|2.20667419871635|5.704983161876|3.64296258688331|0.605736168321247|3.76626305992523|8.31091551991551|13.7203554196683|13.0468349955943|10.8884227370623|2685.471|1.2868188264971|6.45849699179407|1.71482896681208|2.12438829608512|keymeasure
14996936|ELWATANNEWS.COM|415.122395953|0.165744363861282|12.4386230855842|89.8788914133647|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|keymeasure
12020|Post-Gazette Network|408.19016781|0.162976559100796|22.6113066389009|163.384577226027|203.430232457833|56.3684671762581|5.783995816542|3.31001568000093|6.229570878095|3.56500556712011|0.928474196654576|4.28090292286847|14.1698557992565|15.2614427523268|31.6812496168691|27.6637677983486|2379.918|2.43033407728417|5.83041481074522|1.36195912773431|2.61755694023702|keymeasure
7329940|NZHERALD.CO.NZ|405.528387077|0.161913799879347|18.1759096711813|131.335325496641|133.050546970745|85.2743661678387|6.860091427143|2.59507378111458|12.781446262653|4.83503703022067|0.536722627953926|6.518669063483|16.9164271744075|31.5180063096942|20.7206546407249|15.5898838355808|4983.986|1.37642670487899|12.2901038714552|1.88537011953916|2.56450284223371|keymeasure
3600071|MOPO.DE|398.697182252|0.159186330320576|40.5747959572887|293.184997637809|64.4050730896486|23.8199712302258|1.974759529779|2.67430718953256|3.492463546599|4.72964947428072|0.56543454310412|1.85208007733116|4.95303106639674|8.75968956407512|10.0301374701954|11.2095652105939|1060.747|1.86166873889721|2.66053297394398|1.43651076781615|3.2924566806213|keymeasure
6838591|ZAMAN.COM.TR|390.477068894|0.155904316455095|14.4576343763863|104.467845135957|158.066167049128|39.7539442476452|5.843425937227|4.7416077686293|4.813383174879|3.90578665676159|1.21399558791076|3.15606822999264|14.9648376376572|12.3269291805344|24.6164674432212|21.3399577364145|1520.221|3.84380030089507|3.89324014418036|1.23357286993426|3.16623910265613|keymeasure
3681539|HLN.BE|387.624579981|0.154765413893066|24.0667027498933|173.900965424566|129.181712039152|51.4649559917419|7.021562335303|4.40109209172491|21.118484555138|13.2369964014315|0.332484194922722|4.11587323957165|18.114337165221|54.481799260958|20.118140826955|16.7683134261132|2345.854|2.99317959911529|6.05187111744819|1.47037354291261|9.00247183121285|keymeasure
13803884|STANDARD.CO.UK|387.496134758|0.154714130050073|17.3149126689158|125.113941060325|104.596831088304|33.0069071661936|1.886532979819|1.84373235178898|1.786343831436|1.74581623998602|1.05608615016878|2.64057891258972|4.86852076859343|4.60996554856376|16.2894092721883|15.7608286056928|1085.554|1.73785272756491|2.80145762144944|1.06092554480864|1.6455596234144|keymeasure
3601430|YENISAFAK.COM.TR|381.428185608|0.152291402725279|15.4438378222531|111.593945172326|151.187726683878|37.1945910903226|5.544057658058|4.80824131606882|5.629114535926|4.8820093068808|0.984889829950137|3.02293424373465|14.5349973264842|14.7579931120013|23.54525210048|25.0629279448805|1560.032|3.55381021546866|4.08997567265066|1.35298201776223|3.60833273671694|keymeasure
4098418|ILSECOLOXIX.IT|379.652018918|0.151582239305006|33.8699090304541|244.736885665167|251.790360144891|32.5127122429032|1.533034888523|1.5210277743053|5.18835738618|5.14772086824781|0.295475961738195|2.65478393188182|4.03800009517167|13.666086646837|39.2126241733767|34.8671528619176|1542.571|0.993818040481119|4.06311812695292|1.53048919656253|3.36344802682016|keymeasure
6468139|La Verdad|379.278464295|0.151433091550127|25.1116389870635|181.451456338899|132.508526380229|24.3966663065484|2.005537405098|2.65178669045436|1.813951165705|2.39846514262128|1.10561819028824|1.99404059734527|5.28777031626586|4.78263686570436|20.6362429511833|16.6547779152643|815.382|2.4596292352517|2.14982414442018|1.07812456139675|2.22466422573101|keymeasure
11161968|DERSTANDARD.AT|379.146133956|0.151380256511423|30.7109050272229|221.910582799712|182.215767797924|29.0688153320645|2.738195801821|3.03861357347796|3.679134815296|4.08278654907695|0.744249922682081|2.37674393746707|7.22200638906889|9.70373817849074|28.3774105450727|28.0398863536898|1011.888|2.70602655809833|2.66886012905364|1.12290604258273|3.63591110409057|keymeasure
3811344|Ogden Newspapers, Inc.|379.036124085|0.151336333282358|19.835875856038|143.329894304784|132.637343498073|21.1159117693226|2.176842270014|3.32548834048292|3.304544203778|5.04824045896696|0.658742064193081|1.72699440305116|5.7430997514259|8.71828301789237|20.6563043118573|20.0787224188479|724.645|3.0040119920982|1.91180986178905|1.1070156674575|4.56022494294172|keymeasure
1279904|EXPRESSEN.SE|367.250662298|0.146630796106477|18.6812281558393|134.986651282401|194.180657978278|56.5780188177742|8.186236463049|4.66739821378057|14.795659310615|8.43577316020378|0.553286358599502|4.77580781577409|22.2905968687033|40.2876313905985|30.2407652090398|28.2069127004976|2771.816|2.95338379713841|7.54747719896786|1.58035613871211|5.33789375290965|keymeasure
4786740|Seoul Newspaper|365.047127116|0.145750998869452|18.4749180155602|133.495897316465|179.088350677589|23.6150855555161|0.656284179957|0.896480233713261|2.424827378074|3.31229958149002|0.270651917695797|2.00540587185164|1.79780672468751|6.64250503005183|27.8903615885419|21.3704594116523|771.541|0.850614782567615|2.11353806861992|1.05392035511915|3.14283671000504|keymeasure
7298544|POSTA.COM.TR|364.210938336|0.145417136907871|16.635494603168|120.204608079057|170.079431632325|81.5796134411613|17.138448439978|6.77685456161058|25.550085254854|10.1029689131602|0.670778522616555|6.94369045649837|47.0563803445328|70.1518888246101|26.4873557048893|33.8226528457392|3110.816|5.50930959593174|8.54124814101585|1.23007328660833|8.21330649413337|keymeasure
3396919|Black Press Group|361.157945446|0.144198179874092|25.918732364225|187.283344443171|169.713272456|34.1274198213548|1.529154126181|1.44539354910697|2.347881719412|2.21927471744114|0.651290954539209|2.92932781294766|4.23403152405417|6.50098315437187|26.4303318293104|17.3612055130215|1372.001|1.11454301139795|3.79889468666041|1.29684860460795|1.71128280475889|keymeasure
2985729|DAILYRECORD.CO.UK|360.431831538|0.143908267094282|21.110802306989|152.542246448315|142.897029147047|52.7165397665161|3.83311681923|2.34554335698487|2.922112533013|1.78808577024994|1.31176221857468|4.53404108562955|10.6347899486949|8.10725434694278|22.2540985930152|22.2126056622204|1966.036|1.94966766591761|5.45466806194869|1.20304777987942|1.48629655459666|keymeasure
6693949|IRISHTIMES.COM|359.431810641|0.14350899249711|20.5664143343202|148.608612705609|161.177300707194|64.3230256124194|6.110048577324|3.06419574215341|5.589074528115|2.80292671243028|1.09321293652255|5.54768313474797|16.999187040311|15.549749250484|25.1009804913644|25.3846745552192|2320.784|2.63275193957042|6.45681303460922|1.16387559955739|2.40827001914655|keymeasure
4432782|MINUTOUNO.COM|356.160061207|0.142202693357534|12.6143463161518|91.1486307607447|103.02514671692|39.9993946780968|18.955429329206|15.2868678927105|6.220075929775|5.01626617734232|3.04745947528838|3.48152802652492|53.2216590062554|17.4642712849263|16.0446426793022|16.9191167621795|1670.172|11.3493875655956|4.68938598656995|1.34693328643132|3.72421279351767|keymeasure
6255664|GAZETA.UA|354.072512865|0.141369205751596|20.5700979441408|148.635229700497|158.627048746141|30.5581078829032|2.323921317699|2.45320175201959|2.932034466031|3.09514441572015|0.79259686222066|2.67544446391744|6.56340504631338|8.28088699206346|24.7038164711111|24.7958647086502|1172.445|1.98211542349449|3.31131324064974|1.23766846417782|2.50078636186004|keymeasure
4685609|Scripps Interactive Newspaper Group|352.399545999|0.140701246538435|20.1316172766769|145.466860016273|262.189129192261|51.5666406014839|4.868624838877|3.04562043067827|8.702877676932|5.44417837392287|0.559427010192486|4.53623132264346|13.8156387945256|24.6960524658471|40.8320786365485|33.6901326710198|3031.278|1.60612944074315|8.60182152450503|1.89624843018199|2.87102590951143|keymeasure
18423343|DOISONGPHAPLUAT.COM|350.226554731|0.139833644455526|12.0168207897579|86.8310361577125|109.901522158918|24.737150282871|2.98383062063|3.89101410489199|4.357424068151|5.68222552344194|0.68476938988776|2.18958742108519|8.51971553933654|12.4417295298977|17.1155364407907|16.3452135172579|907.056|3.28957707201099|2.58991212330169|1.18283111163385|4.80391956852829|keymeasure
436203|BOSTONHERALD.COM|339.239785147|0.1354469981234|19.9851353479869|144.408412206403|121.612741375538|49.4957550123871|5.483019558687|3.57347006067607|3.72234275841|2.42597719383985|1.47300233066905|4.52296125797605|16.1626666409752|10.9726008604711|18.9393856043928|21.3549367479178|1691.183|3.24212078686162|4.98521421733354|1.10220139704764|2.20102895926106|keymeasure
7082019|ZN.UA|333.833980302|0.133288642674676|23.4606724950476|169.521917430773|169.237254109976|16.7797963800645|1.160151813996|2.23031622176593|1.141251660406|2.19398190875869|1.01656089909501|1.55818076791173|3.47523584311723|3.41862041537406|26.3561990130599|27.156084398309|588.708|1.97067444980534|1.76347536421376|1.1317527468762|1.93856998784797|keymeasure
8126057|Archant|333.237971536|0.1330506764875|24.1501241381373|174.503750945435|148.404709460468|26.7753139596129|1.57205655292|1.89396478351621|2.711493524023|3.26672296597282|0.579775145687077|2.4908167845402|4.71751927211023|8.13680839408805|23.1118383336193|21.5599844237634|857.887|1.8324750846207|2.57439749751724|1.03355554430812|3.16066512725219|keymeasure
5982103|SOBESEDNIK.RU|332.846114439|0.132894221172393|22.7201623346011|164.171145738172|155.317124120694|14.8490364501613|0.44690097041|0.970848201780114|0.735722337895|1.5982840853971|0.607431564044451|1.38298183450587|1.34266542712459|2.21039785648402|24.1883446702639|23.6001365244801|469.44|0.951987411405078|1.41038149353561|1.01981201657614|1.56723401903332|keymeasure
9766484|20MIN.CH|332.81983702|0.132883729485751|16.7723256993214|121.193320989524|152.43910118706|33.420778876871|5.039967320477|4.86462603346576|4.675301916172|4.51264739819189|1.07799825783306|3.11292786649836|15.1432299396689|14.0475458375128|23.7401351693361|26.4760118369955|1710.324|2.94679097087862|5.13888840074524|1.65082154843692|2.73357674696256|keymeasure
15647648|JSONLINE.COM|332.521987156|0.132764808086385|20.286307896967|146.584622116472|85.9276712242592|27.6266041191613|1.835837494969|2.14360636212847|2.425127753277|2.83168815058257|0.75700650923989|2.57554315436054|5.52095069162368|7.29313503151679|13.3819637728443|12.2282871445778|1032.634|1.77782011338867|3.10546081127426|1.20574986523388|2.34848722129719|keymeasure
7130708|TUOITRE.VN|331.888718344|0.13251196522023|13.0679518363168|94.426289470306|135.18498383455|42.3000896768065|6.658184715834|5.07753420299351|10.640659842778|8.1145712532785|0.625730435350118|3.95103149791866|20.0614975677867|32.0609266138087|21.0530616102135|19.9235668582636|1982.229|3.35893820332262|5.97257119763087|1.51164859120387|5.36802753000688|keymeasure
5087766|DAILYSTAR.CO.UK|331.719418093|0.132444369343262|14.9534122284914|108.050232304369|114.695007855876|38.0171314172258|4.153619001084|3.52440346542497|3.297970087866|2.79837346745317|1.25944714185436|3.55279495155629|12.5214828392093|9.9420471277367|17.8620509340663|22.6530055583652|1271.633|3.26636616152931|3.83345963679307|1.07899827855639|2.59349205931743|keymeasure
14752255|HS.FI|324.515823547|0.129568217135669|23.8981719844237|172.683197327147|208.222146688694|78.6628447849355|9.977523641599|4.09158354521576|8.600158632995|3.52675361271991|1.16015576774592|7.5144199801395|30.7458771425793|26.5015078124516|32.427519377545|38.5295154979558|3518.517|2.83571846934348|10.8423588148712|1.44287368067361|2.44425666637251|keymeasure
6415735|Las Provincias|324.333478591|0.129495412948205|21.0401690836537|152.031865535038|93.8630036694483|24.705964984871|3.165183319639|4.1327140143206|1.758552449676|2.29610534991784|1.79987996389995|2.36141183407346|9.75903978025792|5.42205034557539|14.6177744237563|18.798593699908|820.53|3.85748640468843|2.52989609202424|1.07134895130094|2.14319092498263|keymeasure
9896154|EXCELSIOR.COM.MX|320.49801276|0.127964040874647|15.4628802654316|111.731541887887|163.224071613574|31.5780212174839|7.542183238331|7.70460668890304|4.258904998366|4.35062194870175|1.77092075104391|3.0543673245021|23.5326989187257|13.2883975213763|25.4197347847167|25.2795865943709|1381.724|5.45853096445528|4.31117805724019|1.4114798906654|3.08231238537219|keymeasure
6450505|AKSAM.COM.TR|318.835804886|0.127300377363916|20.7852020446814|150.189526985819|357.088687730783|30.9361567183548|17.356405740551|18.0980482237672|18.843069270967|19.6482371665806|0.92110289947792|3.00788319119899|54.4368150457782|59.0996023100491|55.611281148706|52.0204079686342|1018.134|17.0472705366396|3.19328627587493|1.06163905740038|18.5074550805365|keymeasure
7229981|Thanh Nien|316.506394971|0.12637032259381|12.6203626826067|91.1921037676506|149.269325537161|44.5084594452581|5.761706800956|4.1758693072011|6.949455598805|5.03670515340898|0.829087504630832|4.3593502839948|18.2040770502723|21.9567620409115|23.2464894983823|18.0919748367812|2070.12|2.78327188808185|6.54053135384413|1.50034544777405|3.35703031650581|keymeasure
13513821|ABC-NEWS.RU|315.982602125|0.12616118978647|25.0115944255261|180.728555241161|154.605193450397|13.4036147375806|0.758608767981|1.82572022988847|0.992792654561|2.38932333769453|0.764116016064248|1.31498397085997|2.40079283757813|3.14192189026996|24.0774719990632|19.0309953288438|439.513|1.72602122799781|1.39094050445895|1.0577623266003|2.25884707519687|keymeasure
4783831|LEJDD.FR|315.558254655|0.125991762161854|26.8575270464828|194.066878659582|55.8303626286477|12.2682189764194|0.060350783366|0.158686396710173|0.423987672062|1.11483351460451|0.142340891829456|1.2052126118038|0.191250846636801|1.34361141186291|8.6947531508383|7.81273228837197|380.194|0.158736811643529|1.20482983535216|0.999682399231569|1.11518769907468|keymeasure
4699733|VG.NO|313.770880245|0.125278123877205|19.1451393230988|138.338776444541|100.314449714666|55.5595009444193|15.561016666219|9.03478740850482|25.938568887915|15.060034997065|0.599918088521415|5.4891790083648|49.5935653878033|82.6672279711282|15.6224917171441|15.19793547186|2785.403|5.58663025286431|8.87718770405045|1.61721592437098|9.31232173151066|keymeasure
12440237|QUOTIDIANO.NET*|311.609192821|0.124415035037743|27.6079017608995|199.488929558009|105.053884733555|14.6037836487742|0.464523262179|1.0260780165605|0.984540651455|2.17473612436411|0.471817249488384|1.45283676971641|1.49072387105678|3.15953660590674|16.3605886168145|14.28561086011|462.271|1.00487216844448|1.48349602851911|1.02110303059626|2.12979107807974|keymeasure
5749948|BUGUN.COM.TR|307.858473646|0.12291749944404|17.3212728629387|125.159898493396|151.127000211859|38.9634996426774|5.916062396212|4.89793586840491|6.030471120202|4.99265538881562|0.981028227859888|3.92345376957823|19.2168249460457|19.5884526054537|23.5357948507136|26.5684597435155|1642.329|3.6022395002536|5.33468830839615|1.35969189945868|3.67190198809252|keymeasure
8077939|La Voz De Galicia|307.041661953|0.122591374099393|20.6459725739695|149.183483921924|167.743831558232|42.8343622624516|8.565073885181|6.45025842291523|6.518177480719|4.90876433299741|1.31402894605383|4.3247070175749|27.8954778667531|21.2289675585353|26.1236205409536|23.9379760400834|1745.147|4.90793834856376|5.68374659288789|1.31425009134493|3.73503061960912|keymeasure
3482156|NOVAYAGAZETA.RU|304.633232415|0.121629769460443|17.8432749999799|128.931776865291|184.231586969103|29.7390547148387|0.89163825514|0.967163369352268|3.111429881471|3.37497969644015|0.286568648212139|3.02629719302616|2.92692378986849|10.2136915818571|28.6913445634976|21.6789029389595|1383.002|0.644712195022133|4.53989208280449|1.50014747172429|2.2497652797834|keymeasure
3454474|BERLINONLINE.DE|299.624449821|0.119629931598513|23.2701313025647|168.14510658675|174.87550664438|14.2977858611613|0.267248482945|0.602954813311018|0.955040713539|2.15472278379533|0.279829413716494|1.47928969735545|0.891944843301867|3.18745921472548|27.2342734456909|18.9877137275241|477.218|0.560013417232795|1.59272048821482|1.07667922724139|2.00126716414511|keymeasure
15770158|UNIAN.UA|299.501806255|0.119580964161375|22.0089663392558|159.03219207751|88.0405604317016|30.4762327941936|0.995861466387|1.05408577394642|3.300132917331|3.49307938674582|0.301764047489459|3.15444914484294|3.32505996821638|11.0187412843889|13.7110150135819|16.7058590680516|1136.463|0.876281468368966|3.79451133938204|1.20290775509426|2.90386305346588|keymeasure
18715332|The StraitsTimes|298.005957158|0.118983722096308|20.1686197461716|145.734232129317|200.104867880743|28.023766709129|2.115257097976|2.43486539989222|2.696458897419|3.10388485533948|0.784457385944464|2.91516577812035|7.09803628809511|9.04833890951167|31.1633732719374|24.7865789156084|991.307|2.13380627593268|3.32646705943002|1.14109018581265|2.72010476816869|keymeasure
7973068|OE24.AT|297.794314781|0.118899220437318|35.4658391601455|256.268743318777|187.652822329596|24.3650271155484|0.68838128698|0.911382033838422|1.33870145739|1.77237307291011|0.514215685043104|2.53636756342197|2.31159982851332|4.49538957241172|29.224151364848|29.3346686236127|852.628|0.807364157616217|2.86314398119732|1.12883638100721|1.57008854669328|keymeasure
7740995|Groupe MidiLibre|297.20811782|0.118665171772766|21.2906198317958|153.84157031038|122.620954565433|43.3491120313548|3.299768239209|2.45550904645256|1.761973596991|1.31116544962536|1.87276826670057|4.52148643458611|11.1025508435387|5.92841679397908|19.0963998954851|39.1680293983956|1431.593|2.30496254117546|4.81680315632235|1.06531407890053|1.23077829871409|keymeasure
6922070|KP.UA|296.458319459|0.118365802590135|21.1514434419716|152.835910797888|219.969303460681|20.8976825964516|2.816339700808|4.34735609313092|3.611841195272|5.57530748978263|0.779751807608448|2.18522509900281|9.49995164901249|12.1833018613314|34.2569652838164|38.1955908076143|968.662|2.90745347789838|3.26744751763988|1.49524528119823|3.72869091104224|keymeasure
4207234|DHNET.BE|292.547267384|0.116804251480104|21.7170825610777|156.923100884402|172.936442727447|23.677826846|4.350799214937|5.92741735485202|5.966539097606|8.12865996530823|0.729199816470273|2.50903944100947|14.8721239266477|20.395128455513|26.9322929227705|20.9372299014443|1167.857|3.72545544098036|3.99202840089106|1.59105844876035|5.10896376663067|keymeasure
2975121|NG.RU|291.983922619|0.116579326926238|23.8756558874411|172.520500715004|224.503142827281|19.5552748652903|1.755311311762|2.89553309430658|2.943033079977|4.8547796756111|0.59642935164552|2.07618801537586|6.01167110852349|10.0794353797941|34.9630437017616|32.2031275953442|699.143|2.51066135506184|2.39445718013826|1.15329496288648|4.20948658568705|keymeasure
7064761|La Tribune SAS|287.223797794|0.114678769720191|14.7273787503016|106.416961619807|160.379250876235|43.5064381499355|8.757350525042|6.49318101503973|4.688336871303|3.47619064439691|1.86790129750385|4.69564010018175|30.4896411519594|16.3229401857068|24.9766960347435|27.9020380021607|1447.527|6.04987024424553|5.03971819576796|1.07327607913837|3.23885970438064|keymeasure
1243600|KRONE.AT|286.724189277|0.114479292899289|29.1916039421089|210.932430610871|124.264759449768|27.0981748787097|0.773274140807|0.920516870027455|2.313621538055|2.75416898645528|0.334226721219526|2.92979613390221|2.6969267669982|8.06915364863006|19.3523981914751|10.7538561642237|1072.992|0.720670928401144|3.74224442906489|1.2773054021614|2.15623372593179|keymeasure
3458824|KURIER.AT|284.623639424|0.113640614228761|46.861243807777|338.609556276027|142.120954953377|11.8887433956452|0.945347320957|2.56503768772997|1.023910938661|2.77820657902293|0.923271043664462|1.2948715223052|3.32139425548111|3.59742058225773|22.1332365168439|20.2209439918878|411.006|2.30008155831545|1.44403325328762|1.11519423233347|2.49123112232181|keymeasure
16466067|TURKIYEGAZETESI.COM|282.282120411|0.112705724704461|13.810550756059|99.7921541011383|107.592821002568|17.8937999649032|5.343996446668|9.63389456061313|1.649961663708|2.97446992262273|3.23886097732617|1.96508301023228|18.9314025234301|5.84508030939286|16.7559903854115|33.9237027764882|611.125|8.74452271903129|2.16494406060932|1.10170616169208|2.69987590706975|keymeasure
4113844|Community Newspaper Holdings, Inc.|279.462458051|0.11157992867727|19.8908618068278|143.727211296086|94.6849365026405|14.5090270072581|0.798114785981|1.77445656725103|1.514651343457|3.36753944508033|0.526929705261017|1.60944636485992|2.85589267176398|5.41987411840694|14.7457783047038|13.7300056479224|487.659|1.63662474389071|1.7449893033969|1.08421712055548|3.10596409264876|keymeasure
3062554|DN.SE|278.868872001|0.111342929798835|18.4530860468534|133.338144072296|173.50695137385|41.8794653385161|5.893868747372|4.5398095884349|15.329645477219|11.8078081660399|0.384475215433438|4.65546196023393|21.1349108456639|54.9708017507384|27.0211412056284|27.7905067541877|3289.608|1.79166294201984|11.7962538321172|2.53385247970633|4.66002194705843|keymeasure
14600111|SUDINFO.BE|274.85628944|0.109740840992021|18.739560305749|135.408147209367|139.596048536974|17.3914808883871|1.156695598905|2.14546199340132|1.452899265615|2.69486644331366|0.796129247415774|1.96151926753596|4.2083650378228|5.28603245199584|21.740019690265|16.6322765802834|595.269|1.94314771793088|2.16574632951939|1.10411677589075|2.4407440428025|keymeasure
13322905|Thaiday Dot Com|272.699378214|0.108879659127242|10.1726742066779|73.5056182758032|165.843079202339|48.5141301796452|10.619599276081|7.06119469347896|15.44960311748|10.2727657337523|0.687370361253213|5.51500353766406|38.9425137146712|56.6543393632382|25.8276064769703|27.3923007213012|2865.93|3.70546359334701|10.5094849088764|1.90561707478573|5.39078174187088|keymeasure
19169756|KANSASCITY.COM|271.363910886|0.108346452090246|21.0160201646929|151.857370492451|98.6011996963515|20.4915135200645|1.10787295573|1.74403112032792|1.288503582489|2.02838270840731|0.859813640246094|2.34090420147601|4.08260977708055|4.74824960431198|15.3556783687517|18.0171770423106|654.526|1.69263399120891|2.41198616965307|1.03036517604276|1.96860565124838|keymeasure
11191728|MILENIO.COM*|261.846395987|0.104546429571938|15.2711323579589|110.346011573487|121.59358751955|22.5027698415806|4.650026369845|6.66588387545917|3.085292222897|4.42281355930767|1.50715913887689|2.66410336663039|17.758603674178|11.7828324933301|18.9364026746417|15.0458483738147|827.277|5.6208819655871|3.15939807718825|1.1859142241858|3.72945485357021|keymeasure
4901892|KHAN.CO.KR|261.215904974|0.104294695787183|22.0104372485801|159.042820560947|170.31654700565|24.0609677476129|2.614080141897|3.50464564651649|12.053061983853|16.1593022845312|0.216881000479295|2.8554539979112|10.0073544226076|46.1421443118201|26.5242829169341|28.65865910796|1442.518|1.81216466061221|5.52232070303522|1.93395540851818|8.35557128843661|keymeasure
17603768|AIF.UA|260.866684388|0.104155263792094|23.7359371564823|171.510922358793|156.479445667139|11.8386950083548|0.509373142274|1.3879394371307|0.906367480681|2.46966922000232|0.561994062155984|1.40684712622461|1.95261860850113|3.47444704488563|24.369359058357|25.8388222498079|377.726|1.34852549804356|1.44796565681108|1.02922743332946|2.39953691480332|keymeasure
14194042|Petit Press|260.473011933|0.103998083665799|14.6177882213838|105.625083356372|110.188941413609|31.9223791229032|2.027153629726|2.0484705203219|5.745354244487|5.80577052772694|0.352833531835077|3.79921798986433|7.7825860525137|22.0573878339643|17.160297738276|17.0494581645084|1505.164|1.34679917253269|5.77857947289819|1.52099181681979|3.81709517666314|keymeasure
6331794|ILMATTINO.IT|260.284355|0.103922759318925|16.7219450803698|120.829281163818|105.356970027989|26.1840377483226|3.128857594935|3.85467249663049|5.350365838726|6.59151380965195|0.584793206529598|3.1185323074758|12.0209207154806|20.5558487705725|16.4077896682617|15.2577942928158|1123.101|2.78590936606325|4.31490014065578|1.38363169440702|4.76392224628595|keymeasure
6468124|Ideal|260.082823756|0.103842294694128|17.111531307014|123.644349834986|145.92844096426|25.8022270626774|4.373965646485|5.46835223459211|2.99143520438|3.7399062330667|1.46216292436511|3.07543969029422|16.8175875027737|11.5018560671521|22.7261961436709|25.7202977063177|902.804|4.84486737595868|3.47121731055557|1.1286897680063|3.31349352060912|keymeasure
4208778|TOPNEWS.RU|259.522916813|0.103618742746573|20.1244653128906|145.415181420329|84.9942426425009|11.6008097239032|0.412853735515|1.14801145376314|0.732208374138|2.03603244379794|0.563847328297817|1.38571616663868|1.59081803096596|2.82136307317167|13.2365960782745|13.8509445302525|398.303|1.0365318250553|1.53475078382769|1.10755060868671|1.83832000797885|keymeasure
7214444|WSJ Japanese|257.184315105|0.102685018003712|24.235634656466|175.121632083781|150.033238709195|18.4606403861936|0.926064851397|1.61820278698595|1.474278941515|2.57615035097747|0.628147649213083|2.22517400308163|3.60078277331539|5.73238278902467|23.3654576753167|17.8241349151483|759.016|1.2200860738074|2.95125307190728|1.32630215336873|1.94235555181314|keymeasure
7065990|JPOST.COM|255.030735329|0.101825166274493|21.8622381878345|157.97196511363|65.4954300956518|13.9067394603226|1.342746758937|3.11463457715546|1.092116734255|2.53327332213677|1.22949014223555|1.69041948106314|5.26503896561645|4.28229457459755|10.1999444455959|8.88345936651642|424.322|3.16445237092821|1.66380730327506|0.984257056851154|2.57379238940003|keymeasure
